date,id,content,username,like count,retweet count
2023-05-14 10:14:51+00:00,1657690933192986624,"In Islam Mothers Day is Celebrated Everyday

#MothersDay #Ukraine #Eurovision2023 #KarnatakaElectionResults2023 #fishtanklive #khilafah_newstate_newpolitics #Gaza #Palestine #Palestinian #PalestinianLivesMatter #PalestinianResistance https://t.co/ReMbzUqncA",Rizz69623924,5,3
2023-05-14 10:14:02+00:00,1657690727873228801,"It is estimated that the Zionists occupied about 78% of Palestine's historical lands between 1947 and 1949, destroyed about 530 villages and cities, and killed about 15,000 Palestinians in an open massacre.
#FreePalestine #Palestine #YaliCapkini https://t.co/Qx7nqV7pUZ",saraJ997,1,0
2023-05-14 10:11:22+00:00,1657690056826531842,"The house of cards the Democrats &amp; Neocons built, and their lies, hegemony &amp; illegal wars is coming back to them.

#America is toast 🥪.

There is no peace in the world, if there is no peace in #Palestine.",UstadDawah,0,0
2023-05-14 10:06:25+00:00,1657688809033670657,@RepTenney So no concern that Christians in #Palestine r warning that the evil Zionist monstrosity is trying 2 erase all mention of Christianity in the Holy Land. They want 2 ban the name Jesus! R u being paid enuf by donors 2 accept Christianity being erased by #apartheidisrael ? Corrupt.,Monty_LFC,0,0
2023-05-14 10:05:53+00:00,1657688678033145857,"I guess Filastin Islamic Jihad and Hamas don’t watch the Eurovision Song Contest. 😏

#Israel #IsraelUnderAttack #IsraelUnderFire #Gaza #PIJ #Hamas #Palestine #Filastin #PalestineIslamicJihad",NathanHacham,1,0
2023-05-14 10:05:29+00:00,1657688574886572033,"Do you know #covid1948?
It's the deadliest virus in human history that is killing the people of #Palestine, but you hear less about it in the media. https://t.co/G5pNAuBL98",erfanzadfallah2,11,9
2023-05-14 10:04:01+00:00,1657688208640024576,"Director of #Palestine Solidarity Campaign (PSC) Ben Jamal explains why they march in #London today to commemorate #Nakba75.

@BenJamalpsc 
#IsraeliCrimes 
#NakbaDay https://t.co/UIGz2AIGCI",Act4pal1,14,10
2023-05-14 10:02:47+00:00,1657687894666952704,Are you an Occupational #Therapist in #Palestine? #LHCGroup is waiting for you! #job https://t.co/MIUmFti5yk https://t.co/FUCPCdHWRX,M_D_Recruiter,0,0
2023-05-14 10:00:28+00:00,1657687312103518208,Pray for lasting peace between the state of #Israel and the state of #Palestine！！！,zd_wen,0,0
2023-05-14 09:55:58+00:00,1657686181159501824,Resistance is a Continuous Endeavor  https://t.co/4bsoKM6eBc  #PeopleAreRevolting #Israel #UnityIntifada #Palestine #Liberation #SettlerColonialism #Apartheid #Zionism #Colonialism #PalestinianAuthority #Gaza #WestBank #OsloAccords #LionsDen #Resistance,peoplerevolting,0,0
2023-05-14 09:55:58+00:00,1657686181147033600,Resistance is a Continuous Endeavor  https://t.co/j4VJUeHY75  #PeopleAreRevolting #Israel #UnityIntifada #Palestine #Liberation #SettlerColonialism #Apartheid #Zionism #Colonialism #PalestinianAuthority #Gaza #WestBank #OsloAccords #LionsDen #Resistance,MovingTrainM,0,0
2023-05-14 09:53:43+00:00,1657685615612157952,"Gaza are being bombed by lsrael.

#Palestine #IsraeliTerrorism #israelterrorist #MothersDay https://t.co/C2FZwMWBoO",sameedafridpti,0,0
2023-05-14 09:51:48+00:00,1657685131769921536,"@TurgayEvren1 Yet another beautiful song &amp; tremendous tribute to mothers in conflict/war zones from #Palestine  #Kashmir #iraq #Lybia #Syria #Yemen #Afghanistan  every country where mothers face adversity every day❤ #happymothersday 
With thanks gratitude to our friend &amp; brother Turgay 🕯🕯🕯",FreedmJustice,0,0
2023-05-14 09:51:03+00:00,1657684942795554817,#Palestine is a universal cause that is being embraced by all those who despise #Apartheid and colonialism. 75 yrs on & despite Israel’s military power and the support of western governments the truth cannot be hidden as to the crimes committed by Zionism and it’s inherent racism. #Nakba #Palestine #Gaza,MahaAzzam_ERC,0,0
2023-05-14 09:48:05+00:00,1657684196960391169,"75 years of the Palestinian Naqba. Protest rally, Perth, Western Australia. #humanrights #palestine #ApartheidIsrael https://t.co/YcHAba6Y7Z",Jomothelegend,0,0
2023-05-14 09:46:45+00:00,1657683859620909057,"#Jerusalem, the eternal capital of #Palestine. 
#PalestineNakba https://t.co/6eGzMop3CI",muh_munir1327,0,0
2023-05-14 09:46:36+00:00,1657683823969148931,"Act For Palestine Foundation invite you to participate in a in a panel discussion titled: ""Has the #Nakba ended in 1948?""
Speaker
Ilan Pappé, the historian, and author of the book
""The Ethnic cleansing of #Palestine"".
Join Zoom Meeting https://t.co/7mQdrAy54F?…
Passcode: 773912 https://t.co/Fu7USnZDOZ",Palesti0568532,0,0
2023-05-14 09:45:55+00:00,1657683651553812482,"The 75th Anniversary of Nakba...Palestinians Determined, Adhere to Right of Return
#QNA #Palestine
https://t.co/iYyrZky5AS
https://t.co/b3MRqFoquv https://t.co/Jh38JZOfZU",QNAEnglish,4,1
2023-05-14 09:45:51+00:00,1657683636961804288,"Act For Palestine Foundation invite you to participate in a in a panel discussion titled: ""Has the #Nakba ended in 1948?""
Speaker
Ilan Pappé, the historian, and author of the book
""The Ethnic cleansing of #Palestine"".
Join Zoom Meeting :
https://t.co/PALAXsy6GX
Passcode: 773912 https://t.co/K3Y5f2f3uj",Palestine182001,1,0
2023-05-14 09:43:54+00:00,1657683144668225538,BREAKING 🇵🇸 : #Palestine's Captive Movement: Prisoners will hold a one-day #HungerStrike tomorrow in all prisons as a preliminary step.,realzaidzayn,0,0
2023-05-14 09:42:53+00:00,1657682887531962371,"The bombing stopped,  now our role begins.
Above the rubble, many people are waiting for relief and help.

#palestine #Gaza #GazaUnderAttack https://t.co/lgO71P4Qs1",HayatYoluEn,0,0
2023-05-14 09:41:58+00:00,1657682659147956225,15 May is a #NakbaDay and we say this day is the day of return to #Palestine #WeShallReturn https://t.co/41tPZoWbqQ,Alice_Baileyy_,0,0
2023-05-14 09:38:45+00:00,1657681849588789248,"#Palestine: A Homeland Denied
#Nakba75 https://t.co/vIVYMVxlyD",PalestineProjct,4,4
2023-05-14 09:31:49+00:00,1657680102010880001,"The Nakba: 75 Years of suffering and sadness for the Palestinian people #Nakba75 #Palestine 
https://t.co/LBS1LJnWqO https://t.co/9wOLmPAibS",IlkhaAgency,5,2
2023-05-14 09:30:03+00:00,1657679660312932352,"Photos|| Corn harvest season in Beit Lahiya, northern Gaza Strip

#Palestine https://t.co/KJAAdxUbls",NewsDoP,0,0
2023-05-14 09:29:52+00:00,1657679611126243329,"Act For Palestine Foundation invite you to participate in a in a panel discussion titled: ""Has the #Nakba ended in 1948?""

Speaker
Ilan Pappé, the historian, and author of the book
""The Ethnic cleansing of #Palestine"".

Join Zoom Meeting :
https://t.co/4ATpg1ohLo
Passcode: 773912 https://t.co/j8NtqdIt9d",Palvictory1,1,1
2023-05-14 09:29:30+00:00,1657679521137451010,"#Palestinian ambassador Husam Zomlot at #Nakba75 rally on the lies the mainstream media tells about #Palestine.
@hzomlot https://t.co/oERsnfP36z",Act4pal1,19,15
2023-05-14 09:29:29+00:00,1657679515554922496,"Act For Palestine Foundation invite you to participate in a in a panel discussion titled: ""Has the #Nakba ended in 1948?""

Speaker
Ilan Pappé, the historian, and author of the book
""The Ethnic cleansing of #Palestine"".

Join Zoom Meeting :
https://t.co/V63mBC8Jax
Passcode: 773912 https://t.co/AgivWKUMSR",FalastinTahya,10,8
2023-05-14 09:29:16+00:00,1657679463004479490,"Act For Palestine Foundation invite you to participate in a in a panel discussion titled: ""Has the #Nakba ended in 1948?""

Speaker
Ilan Pappé, the historian, and author of the book
""The Ethnic cleansing of #Palestine"".

Join Zoom Meeting :
https://t.co/8gYbTV5w8H
Passcode: 773912 https://t.co/oVwgMSXHrJ",PalFirst1,1,5
2023-05-14 09:28:01+00:00,1657679145482985474,"With the ceasefire in place, the streets of Gaza, which had remained empty for days, saw cautious activity resume

#Israel #Gaza #conflict #ceasefire #Palestine

https://t.co/3McTslsIsi",TFT_,0,0
2023-05-14 09:27:58+00:00,1657679135571865600,"Tension in #Palestine is rising. Though ceasefire has been confirmed between Israel and Palestine, it doesn't look like it will hold and a major escalation is due.

#MiddleEast",Reinvest131,0,0
2023-05-14 09:27:54+00:00,1657679116068421632,"With the ceasefire in place, the streets of Gaza, which had remained empty for days, saw cautious activity resume

#Israel #Gaza #conflict #ceasefire #Palestine

https://t.co/uB8KgcVRB5",nayadaurpk,3,0
2023-05-14 09:24:29+00:00,1657678258958204929,"#Palestine || Gaza“ For 40 years I have ben saving money to build it, you flatten it within seconds?”
Nabhan family’s 3 floor buildning in Jabalya refugee camp was flattened to the earth by Israeli warplanes yesterday leaving 60 people without a home. This is their story. 14.5.23 https://t.co/26E6EwD468",standpalestine_,14,4
2023-05-14 09:21:34+00:00,1657677524204154880,"Jo Grady, General Secretary of the University and College Union, recounts her experience of the horrific treatment of #Palestinian students by #Israel on her delegation to #Palestine.
#IsraeliCrimes
#FreePalestine 
@DrJoGrady https://t.co/W76gKTfh6e",Act4pal1,12,8
2023-05-14 09:19:59+00:00,1657677124797333508,"The Joint Operations Room of the Palestinian Resistance Factions says the retaliatory rocket attacks and steadfastness of resistance fighters upset the Israeli regime’s calculations during the latest aggression on the besieged Gaza Strip.
 #Palestine #PalestineNakba 
#nakbaday https://t.co/9lNMidx9Cr",Muhammad787110,3,1
2023-05-14 09:18:27+00:00,1657676737956794370,"Myself as #Christian, only when I see @Pontifex receiving the #PalestinianResistance #Palestinians #Palestine at #Vatican I shall top believing that this meeting will go down in history as the most despicable act the history of #CatholicChurch. #GazaUnderAttack #Gaza #GazaStrip https://t.co/bhNxhoxkJZ",ProfMKM,3,1
2023-05-14 09:17:31+00:00,1657676505340686337,#Breaking | #Palestine's #CaptiveMovement: Prisoners will hold a one-day #HungerStrike tomorrow in all prisons as a preliminary step. https://t.co/IhzO2m51aT,MayadeenEnglish,5,5
2023-05-14 09:17:19+00:00,1657676454283575297,"Salfit
#Palestine 
#PalestineNakba https://t.co/SAbMi2evMQ",muh_munir1327,0,0
2023-05-14 09:15:21+00:00,1657675961180078093,"@Alma00011 There is no promised land, only stolen Palestinian land.
There is no such thing as “Israeli self defence” — it’s a oxymoron.
If #Russia is not allowed to occupy #Ukraine, why is #Israel allowed to get away with occupying #Palestine?",LiefhebberV,0,0
2023-05-14 09:14:56+00:00,1657675854506520577,"Nazareth
#Palestine 
#PalestineNakba https://t.co/wkKfeWoekL",muh_munir1327,0,0
2023-05-14 09:14:44+00:00,1657675805172834313,"Listen to what the #Palestinian citizen said when the #Israeli occupation bombed his house and completely destroyed the neighbourhood
#Gaza 
#غزة_تحت_القصف 
#Gaza_under_attack
#palestine 
#IsraeliTerrorists 
#IsraeliCrimes
#BreakingNews
 #israelcrimens
#GazaStrip https://t.co/q4hjB0P0jX",Sundos_kmal,10,4
2023-05-14 09:14:01+00:00,1657675623102545921,"It is Beisan NOT Beit She'an
#Palestine 
#PalestineNakba https://t.co/iVeJbdqHJu",muh_munir1327,0,0
2023-05-14 09:10:38+00:00,1657674771910520832,"Jenin
#Palestine 
#PalestineNakba https://t.co/iL36scj1HR",muh_munir1327,0,0
2023-05-14 09:08:29+00:00,1657674229272199170,"Palestinian injured, others kidnaped by ZOF in Nablus #Palestine #Nablus 
https://t.co/LYD3Rq76i5 https://t.co/PUNfGF5ini",IlkhaAgency,6,2
2023-05-14 09:08:24+00:00,1657674210712453126,"#OnThisDay #OTD May 14, 1948, 5 PM Eastern time (in the US). The British Mandate in #Palestine expires and, as world leaders proclaim and recognize the new nation of #Israel, five Arab states attack. https://t.co/va94JA2bcJ",Oscar_R_Geeho2,0,0
2023-05-14 09:07:55+00:00,1657674088414945280,"#Israel 🇮🇱 / #Palestine 🇵🇸 
At the end of a situation assessment by the Home Front Command, it was decided to remove all restrictions throughout the country starting today, Sunday, May 14, 2023, at 12:00",ArtanisConflict,0,1
2023-05-14 09:07:00+00:00,1657673858348924930,"#Palestine's Ministry of Foreign Affairs noted that ""the calls of the racist fascist Ben-Gvir are calls for deepening ethnic cleansing and killing the largest number of citizens in the #WestBank, in preparation for replacing them with settlers."" https://t.co/ggl0I09hN0",MayadeenEnglish,6,4
2023-05-14 09:06:53+00:00,1657673830117285888,"Al-Bireh
#Palestine 
#PalestineNakba https://t.co/3M76Z7tyuk",muh_munir1327,1,0
2023-05-14 09:05:09+00:00,1657673393754501121,"@yanisvaroufakis What about #Palestine, Sir?  How come no one #advocating on their behalf?

Don't you think they have a right to #fight off the occupying forces - #Israel? 

The least we can do for them, at the moment, is pray for them!",MohamedAwaleh12,0,1
2023-05-14 09:03:34+00:00,1657672994708406272,"Safed
#Palestine https://t.co/ih2wJb4PXj",muh_munir1327,0,0
2023-05-14 09:00:22+00:00,1657672189091409921,"Until 1948, Palestine's ports in Jaffa, Haifa, and Acre were crucial for exporting a variety of goods, including wool, soap, and sesame, to the rest of the world. #Nakba75 #Palestine https://t.co/ikgFYtnPx3",prclondon,4,2
2023-05-14 08:58:39+00:00,1657671754687590405,"Nablus
#Palestine https://t.co/BmQW3CFkXu",muh_munir1327,0,0
2023-05-14 08:56:42+00:00,1657671264201236481,"75 years #Israel
100 years #Colonial oppression of #Palestine.
After WW2 The White Rulers of the World should have given Bavaria to the Jews: Tit for Tat
Instead, Colonial Europe threw its Anti-Semitism problem in the lap of Palestine.
Injustice continues.",amsterdam_bill,2,2
2023-05-14 08:54:49+00:00,1657670793499750400,"""I was shocked when the army attacked our house,"" he said, adding ""we are civilians who look forward to living in security and peace in our house.""
#Gaza #Palestine #displaced
Read More : https://t.co/OoXGnj2b6c",Hita_english,1,0
2023-05-14 08:54:44+00:00,1657670772976959491,"Let’s celebrate all kinds of mom this Mother’s day 
Including our mothers in #Palestine 
#nakbahDay

😍💐 #mothersday #happymothersday  #MothersDay https://t.co/ZURzZekOcL",KhadijaSoulmate,1,0
2023-05-14 08:54:02+00:00,1657670592990945282,"""The Palestinians have been at the receiving end of Israel's state sponsored  terrorism for 75 years with the complicity of Western governments and media."" 

- Palestine's Ambassador to the UK Husam Zomlot

#Nakba75 #Palestine #Gaza #GazaUnderAttack https://t.co/lTcQS1nm4y",GutsyVoice,0,1
2023-05-14 08:53:42+00:00,1657670509406965760,"🇵🇸 #Palestine || Israeli settlers cut down and destroy 258 olive trees in Kafr Addik village, west of Salfit. 6.5.23 
#IsraeliTerrorism 
#zionism is #TERRORISM https://t.co/sUYPfPN24b",Bsonja5,323,266
2023-05-14 08:52:52+00:00,1657670302422163458,"@vincentoxique I can guarantee more than half of the Pro Palestine tweeters don’t even know what started the conflict.. they wear the flag in their bio like they wear Guerrillero Heroico T-Shirt thinking it’s Che Guevara! 
#Palestine
#Israel",Jensendawg1974,1,0
2023-05-14 08:51:00+00:00,1657669830110003200,"@BBCNews thank you for covering https://t.co/qLZoRL2udX , the voices of 68 people are so l important , especially when their lives aren’t at risk, don’t worry about impartial coverage of the bombing of Gaza and murder of families and kids  #palestine #Gaza_under_attack",BingoBogdog,0,0
2023-05-14 08:50:40+00:00,1657669747578912769,"#MiddayNews |

Cease-fire between Israel and militants in Gaza strip appears to hold after days of fighting

#Israel #news #WorldNews #Palestine #TelAviv #Jerusalem

https://t.co/hIJ9rHK2yF",mid_day,0,0
2023-05-14 08:49:19+00:00,1657669406565048322,"These videos of Gazans crying over their destroyed homes are so heartbreaking💔
#Palestine #Gaza",FatenAl0teibi,5,3
2023-05-14 08:48:22+00:00,1657669168014000131,"Act For Palestine Foundation invite you to participate in a in a panel discussion titled: ""Has the #Nakba ended in 1948?""
Speaker
Ilan Pappé, the historian, and author of the book
""The Ethnic cleansing of #Palestine"".  
Join Zoom Meeting :
https://t.co/MjtZ6Tsc5X
Passcode: 773912 https://t.co/BHOpFPJZSp",danyapalestine1,0,0
2023-05-14 08:46:06+00:00,1657668598817595392,"No mincing of words.

The message is clear, ""Do to the Left Hand what you've done to the Right.""

#Palestine
#IsraeliCrimes
#ICC
#MothersDay",GuldengeGift,1,0
2023-05-14 08:45:37+00:00,1657668475253411843,"No matter where, how, language &amp; method you do that, as long as you pray for the steadfastness of #Palestinians this Sunday to commemorate the ongoing #Catastrophe #Nakba #Nakba75  #Palestine #Gaza #GazaStrip #Gazaunderattack ⁦⁦@RoyalFamily⁩ ⁦⁩ ⁦@BBCNews⁩ https://t.co/ZS94oCjoXA",ProfMKM,2,0
2023-05-14 08:40:53+00:00,1657667286788976647,"@BDSmovement @DIRCO_ZA @IntlCrimCourt If Israel Stop the War Today There will be no Israel. 
if Palestinians stop the war today there will be a Glorious future.
who take their Huge Humanitarian aid and buy bombs instead of building Scools?? 
 #Palestine do it!!
#ANC just steal the Humanitarian aid!!
pandora inc.",buitendagjak1,0,0
2023-05-14 08:36:09+00:00,1657666096059621377,"@AbdElanen @EHSANFAKEEH Imported  #ApartheidIsrael #IsraeliOccupation #WarCriminals as Settlers,  hove no relation to #Palestine. https://t.co/RH2Zlq4AQ0",awni_amira,1,0
2023-05-14 08:32:56+00:00,1657665286286241793,"Act For Palestine Foundation invite you to participate in a in a panel discussion titled: ""Has the #Nakba ended in 1948?""

Speaker
Ilan Pappé, the historian, and author of the book
""The Ethnic cleansing of #Palestine"".  

Join Zoom Meeting https://t.co/sVJzzwvOUU
Passcode: 773912 https://t.co/GkDKIfWrxo",Act4pal1,67,70
2023-05-14 08:31:14+00:00,1657664857615872002,Please people this #Circus of #Epl is hypnotised alot of people and forgetting the #CrimesAgainstHumanity with man-made #COVID19 poison which is intended to wipe out 20% to 30% of the world population. This plan is by design to takeover #Palestine   #MUNWOL https://t.co/n7IMhNHd1Q,joray38,0,0
2023-05-14 08:30:11+00:00,1657664591009021955,"Israeli Foreign Minister #EliCohen cut short his three-day trip to #India hours after landing in #NewDelhi, as he received a security update about the situation in #Israel. Find More:

https://t.co/fVpaA2AzDT

#Gaza #Palestine #Jaishankar #Modi #Hamas",statecraftdaily,0,0
2023-05-14 08:26:05+00:00,1657663559617351680,People cheers for the ending of the conflict. #Palestinian #Palestine #Israel #war The agreement between Israel and Palestine to stop the fire thrilled ordinary people. #war #peace https://t.co/OoamLr212M,LeeJack68925818,0,0
2023-05-14 08:18:03+00:00,1657661537710948353,"#israeliwarcrimes 

🇵🇸 #Palestine || The damage in graves which caused by Israeli warplanes bombs during ongoing aggression on the besieged Gaza Strip. 13.5.23 https://t.co/W9C3o1TWbI",Bsonja5,58,34
2023-05-14 08:08:59+00:00,1657659258551271426,"Why Christian should also support Palestine? 🤷‍♂️

#DanielGillies #palestine #Gaza https://t.co/1VD2ZU7OTG",missionjournlsm,0,0
2023-05-14 08:02:32+00:00,1657657633191481346,"Mezher: We salute those who stood by our people and its Resistance, namely #Iran, #Syria, Hezbollah and all Resistance movements.

#Palestine",MayadeenEnglish,10,6
2023-05-14 08:02:31+00:00,1657657631262097411,"#PFLP Deputy General Secretary Jamil Mezher: The Resistance imposed its own terms, stupefying the enemy, and revealing its weakness and the brittleness of its interior front.

#Gaza 
#Palestine 
#PalestineResists https://t.co/wPJibHJEcj",MayadeenEnglish,11,9
2023-05-14 08:02:26+00:00,1657657609858560001,"The war between Israel and Palestine has been Going on for the last 5 days which has resulted in a lot of damage or many people have died.

Read More Details: https://t.co/uoOW2Azwza

#keepnewsorg #Palestine https://t.co/Ki0jhPbADv",keepnewsorg1,0,0
2023-05-14 08:01:38+00:00,1657657406552244224,Good morning from #Palestine! Tweet us your best pictures with #PalestineInPictures.,PalestinePolo,0,0
2023-05-14 08:01:22+00:00,1657657340819038210,"Photos|| Palestinians harvest melon in the Beit Lahia area in the north of Gaza.

#Palestine https://t.co/dqeNK5TaIx",NewsDoP,0,0
2023-05-14 08:00:00+00:00,1657656998765142016,"✒️ #Journalism is a challenging profession, but in an occupied country it might be a life-threatening profession. In #Palestine, whether in #Gaza or the #West_Bank, #journalists face #complicated_challenges.

https://t.co/cX1Ovs1jQv

#Jusoor_Post https://t.co/geN4cFFAZ5",Jusoorpost_EN,0,0
2023-05-14 07:59:57+00:00,1657656983988883457,"Incorrect approach 
One oppressive system Dosent justify another 
#Ukraine and #Palestine have different oppressor yet the oppression is the same 
🇺🇸 and 🇷🇺 are evil when will you realise this I ain’t know though 

Who killed Muslims in Chechnya , Syria , Afghanistan its 🇷🇺",Equa6Justiceand,1,1
2023-05-14 07:59:35+00:00,1657656892976517120,"As today marks the 75th year of the #Palestinian #Nakba during which more than 1M Palestinians were violently expelled &amp; displaced from their homes, let's time travel our beautiful #Palestine 100 years ago together, bringing faces and stories back of old times to life again 🎥",pica_mofa,1,0
2023-05-14 07:58:32+00:00,1657656628962000897,"Ceasefire brings respite to the Gaza Strip after five days of violent exchanges. Egypt brokers the agreement between Israel and the Palestinians. Gratitude expressed to Egypt, and the White House commends their role in defusing hostilities. #Gaza #Ceasefire #Israel #Palestine https://t.co/uj6qRFaRkX",PakistaniIndex,0,0
2023-05-14 07:57:59+00:00,1657656489836937216,"A cease-fire between Israel and Palestinian militant group Islamic Jihad appeared to be holding  despite getting off to a shaky start.

#Palestine #Israel

https://t.co/xW9Lk2uEjy",ttindia,5,2
2023-05-14 07:49:24+00:00,1657654328394502144,"""The White House said US officials worked with regional partners to achieve the resolution and thanked #Egypt's President Abdel Fattah al-Sisi for “critical diplomatic efforts,” as well as Emir Sheikh Tamim bin Hamad al-Thani of #Qatar."" #Israel #Palestine
https://t.co/oVDfWvyLG2",andreas_krieg,1,1
2023-05-14 07:42:41+00:00,1657652638882881541,"If I were a big man/leader, I would have fought for the rights of #Palestine today and would have given justice to it and would have protected it.  After being so big,you are not doing anything for #Palestine even after being an original king? @KingSalman @HHShkMohd @HHMansoor 💔",MdRaihanArif,0,0
2023-05-14 07:42:23+00:00,1657652564870201345,"If I were a big man/leader, I would have fought for the rights of #Palestine today and would have given justice to it and would have protected it.  After being so big,you are not doing anything for #Palestine even after being an original king? @KingSalman @HHShkMohd @HHMansoor 💔",MdRaihanArif,0,0
2023-05-14 07:42:19+00:00,1657652545752367104,"The controversial judicial reform plan which has shaken ""Israel"" over the past months is intended to channel more leverage in the decision-making of Netanyahu's cabinet over the makeup of the regime's Supreme Court. 

#Palestine https://t.co/WNlQxiyuoU",MayadeenEnglish,11,3
2023-05-14 07:41:22+00:00,1657652307348312064,"If I were a big man/leader, I would have fought for the rights of #Palestine today and would have given justice to it and would have protected it.  After being so big,you are not doing anything for #Palestine even after being an original king? @KingSalman @HHShkMohd @HHMansoor 💔",MdRaihanArif,0,0
2023-05-14 07:38:51+00:00,1657651674163597313,"For 75 years, the child-killing regime of Israel has been violating #HumanRights in #Palestine, and the Western supporters of this regime are unashamedly supporting this apartheid regime.
#covid1948 
#Nakabat 
#Palestine https://t.co/ZkdCJqRy4a",IraninHyderabad,1,0
2023-05-14 07:36:49+00:00,1657651160931508224,"The amount of promotional videos are endless

Yet, #Palestine &amp; #Kashmir remain in the hands of enemies.

#PakistanArmy #COAS #GHQ",Talha_fremd,0,0
2023-05-14 07:36:19+00:00,1657651037052731392,"Now after less than 80 years, they themselves want to leave sooner

Imam Khamenei
April 4, 2023

#Palestine 🇵🇸
#FreePalestine https://t.co/hqzC52j3RX",sharepaliyumusa,4,1
2023-05-14 07:35:25+00:00,1657650808450691072,"GCC Secretary-General Welcomes #Qatar's Role and Efforts in Calming the Situation, Establishing Ceasefire between Israeli and Palestinian Sides.
#QNA #Palestine
https://t.co/ZlnQpqKYJk https://t.co/ZXbEorxmrv",QNAEnglish,5,1
2023-05-14 07:34:54+00:00,1657650678729252864,🇵🇸 #Palestine || The Israeli #terrorists warplanes destroy the home of Sulmi family in Azzytoon neighborhood in Gaza. 13.5.23 https://t.co/VovaVPoSLO,Bsonja5,55,41
2023-05-14 07:32:20+00:00,1657650032911302656,"Egypt mediated ceasefire between Israel and the Islamic Jihad group, ending the worst cross-border fire since 2021. The conflict began with Israel targeting militant commanders, prompting Islamic Jihad to respond with over 1,000 rockets. #Israel #Palestine #Gaza #Ceasefire https://t.co/E2meeZf210",Essential_Post,0,0
2023-05-14 07:31:49+00:00,1657649905526099968,"#Breaking | Statement by popular demonstration in #Saada, northern #Yemen: We laud #OperationAvengingTheFree and every Resistance operation against the enemy.

#Gaza 
#Palestine 
#PalestineResists https://t.co/Og7rxDuRZx",MayadeenEnglish,11,5
2023-05-14 07:27:02+00:00,1657648699823083521,"The Dutch liar. 
If #Russia is not allowed to occupy #Ukraine, why is #Israel allowed to get away with occupying #Palestine?
If Russia can be sanctioned for acts of military aggression, why not Israel too.",LiefhebberV,2,0
2023-05-14 07:20:18+00:00,1657647005676589057,"The grapes are now starting to grow. 

#Nature #Palestine https://t.co/yAAuv5nk5a",52797a52964,2,0
2023-05-14 07:20:00+00:00,1657646929784782848,"Understanding the Impact of Israeli Demolitions on Palestinian Homes

https://t.co/kmoUOn1y9i

#Palestine #GAZA #donations #crypto #FreeAlAqsa",AmirafreeGAZA,0,0
2023-05-14 07:15:11+00:00,1657645716888514560,"This elderly Palestinian man, who lost his home during the 1948 Nakba, is weeping over the loss of his family home in Gaza due to the Israeli aggression. 

His heartbreaking question, ""Where do we go now?"", highlights the plight of Palestinians. #Palestine #Nakba75 https://t.co/TYhKuuzNqu",prclondon,18,15
2023-05-14 07:08:59+00:00,1657644159803576321,"The problem of #Palestine is the first and foremost problem of the Islamic world.
#covid1948",YaaMahdi59,1,1
2023-05-14 07:05:22+00:00,1657643248410669057,"For 75 years, the child-killing regime of Israel has been violating #HumanRights in #Palestine, and the western supporters of this regime are unashamedly supporting this apartheid regime.2/2
 #covid1948
 #Nakabat
#Palestine https://t.co/0cRDIB6AwH",iraninitaly,4,0
2023-05-14 07:05:12+00:00,1657643204336836615,@LFC Really surprised that #Liverpool FC seems proud to have had their anthem hijacked by the pro western #Ukraine brigade while ignoring the occupation of #Palestine by Eurovision contestant Israel. Stinks of virtue signaling hypocrisy to me from a supposedly left wing city,Chickenwing2023,0,0
2023-05-14 07:04:40+00:00,1657643072988037122,"You need to know that Jews are NEVER whom they claim to be.

They cry about the Holocaust in cheesy movies while murdering Palestinian children in reality.

The occupation of Palestine is done by evil Jews who are liars.

#Gaza 

#Palestine",FreePal82397730,0,0
2023-05-14 07:02:32+00:00,1657642536767201280,"Palestinians didn't give up their own home country and properties to anyone.

Palestinians are fighting for their rights that Zionist Jewish occupation is stealing.

#Gaza

#Palestine",FreePal82397730,0,0
2023-05-14 07:02:03+00:00,1657642413593096197,The reality of #MothersDay in #Palestine #Gaza https://t.co/l6nHAaXESY,jacquescupido12,16,15
2023-05-14 06:59:16+00:00,1657641711680765952,"A #Palestinian government official in Gaza warned that the only power plant would stop working within 72 hours, as fuel quantities are running out, given the continued closure of the Karam Abu Salem crossing (south)
#GazaUnderAttack #Palestine #GazaStrip https://t.co/PepSOQ7j1s",Palestine1187,0,0
2023-05-14 06:59:07+00:00,1657641675861409793,"@HananyaNaftali Imagine if the busters Brits (@GOVUK) didn't give #Palestine to the Zionist Terrorist Apartheid regime where would the Zionist (U) be now!! (Scattered all over)
# Q: Hananya are U ready to die for a land that you don't own!!
# PAL will be liberated SOON @FreePalestine @sahouraxo",myasrar,0,0
2023-05-14 06:58:35+00:00,1657641538900594688,#Kenyans gathered at #Nairobi's working-class district of Githurai to commemorate #Nakba75 at an event organized by #Kenya #Palestine Solidarity Movement and Githurai Social Justice Centre. @Kenyans4Pal https://t.co/0JDPPT2VWU,RamzyBaroud,6,3
2023-05-14 06:57:03+00:00,1657641154123317248,"🚨🇵🇸🇮🇱 After the Israeli forces declared a ceasefire with the militants in the Gaza strip, dozens of armored vehicles belonging to the Israeli forces again raided the northern Palestinian city of Nablus today.
#İsrael #gaza #غزة #israil #Palestine #فلسطين https://t.co/DjTpBWGWCb",Eren50855570,8,3
2023-05-14 06:56:51+00:00,1657641105767424000,World should not be silent on these attacks... #Palestine,natakwallah,0,0
